CREATE_FOLDER_____,CREATE_THREAD_____,DEVICE_ACCESS_____,FS_ACCESS____,FS_ACCESS(CREATE)____,FS_ACCESS(READ)____,__arm_nr_set_tls,_llseek,access,clock_gettime,clone,close,epoll_wait,fcntl64,fstat64,getpid,getpriority,gettid,gettimeofday,getuid32,ioctl,lseek,lstat64,madvise,mkdir,mmap2,mprotect,munmap,open,prctl,pread64,pwrite64,read,recvfrom,setpriority,sigaltstack,sigprocmask,stat64,write,writev,Class
10,67,79,176,48,1151,68,108,279,39787,67,1624,8348,1161,1739,4796,217,652,2399,4750,2737,235,44,1249,28,1606,1924,777,1511,802,586,406,4033,2096,81,89,2043,385,2964,1018,4
6,30,3,78,17,34,32,40,147,5239,30,303,383,174,266,125,131,66,146389,134,5301,13,29,285,8,244,469,120,183,113,72,66,155,510,29,48,123,90,1010,197,0
4,11,23,119,30,17,11,6,222,1380,11,201,707,856,560,390,32,29,745,403,288,10,4,75,4,115,189,57,199,93,298,60,622,66,10,12,115,295,91,12,2
3,12,2,10,3,35,12,6,6,169,12,73,27,41,106,37,33,28,39,54,150,10,4,65,3,42,150,6,59,92,1,0,645,7,9,14,2,33,60,171,1
29,90,157,271,38,559,100,301,385,2568,90,1771,281,730,584,292,231,339,589,303,2153,677,338,1446,49,1499,2945,503,1114,284,149,155,10410,174,95,138,326,316,1615,1616,3
2,25,3,9,2,15,25,6,33,913,25,33,458,7,7,36,43,44,10,52,158,10,3,117,2,122,145,61,37,107,11,0,786,732,22,39,82,50,241,28,1
2,8,2,3,2,8,8,6,3,22,8,18,3,5,6,9,15,21,4,22,35,8,3,29,2,58,62,28,23,90,27,0,16,0,5,8,68,15,28,5,2
7,178,23,226,19,3757,178,294,154,30160,178,4540,6036,306,5597,1200,193,744,2026,1257,1462,108,22,1017,7,898,709,458,4046,289,120,91,10943,1031,180,231,155,524,2492,678,1
4,16,2,5,3,16,16,6,18,111,16,35,3,14,34,20,19,36,34,27,66,8,6,68,4,61,173,25,38,102,2,0,47,0,13,22,6,31,44,8,4
6,42,40,72,9,899,43,54,58,42529,42,1009,6546,295,927,4558,42,431,828,4549,1680,218,28,395,7,465,594,193,1044,158,53,27,3290,1607,50,48,185,106,1290,55,4
3,9,2,3,3,8,9,6,10,80,9,21,12,5,12,15,19,23,4,32,54,8,6,54,3,58,56,28,27,91,24,0,18,0,6,10,41,23,37,7,2
6,25,12,71,25,27,25,26,155,895,25,188,116,498,332,142,81,58,543,136,433,8,22,193,6,225,357,100,164,149,176,177,156,116,30,32,218,184,209,61,4
21,102,78,627,196,223,110,97,1111,5253,102,1642,1464,3984,2679,1037,288,245,4458,1289,3649,116,187,948,32,818,1566,408,1210,231,1054,2253,671,308,119,175,320,1134,748,1563,1
6,40,17,45,5,820,40,144,39,127970,40,930,22418,91,924,18448,53,285,1257,18438,409,40,20,291,6,281,398,119,907,142,17,1,4966,804,42,44,227,72,2058,127,2
3,9,2,3,3,8,9,6,12,82,9,22,13,5,14,15,18,23,6,29,49,8,7,38,3,65,60,35,28,91,31,0,19,0,6,10,61,25,39,3,2
3,22,2,4,3,10,22,6,10619,5895,22,37,65,24,33,69,54,52,69,21293,99566,10,14,395,3,80,210,14,39,104,7,0,611,20,24,24,2,56,120,140,1
0,8,2,3,1,8,8,6,3,15,8,18,3,5,6,9,14,21,3,19,26,8,3,29,0,32,35,2,22,90,1,0,16,0,5,8,0,11,26,4,0
2,10,2,15,2,15,10,6,5,1413,10,42,315,8,13,189,49,26,7,198,538,10,3,98,2,120,247,53,42,92,46,0,678,294,7,10,152,17,233,307,3
0,83,56,331,104,48,86,12,499,5804,83,1657,244,3564,1660,226,189,161,2421,246,3946,24,42,572,6,695,539,467,554,173,570,886,1313,301,83,122,36,626,1253,2037,3
0,8,40,48,5,10,8,9,92,143,8,130,50,331,226,39,32,21,203,54,352,14,15,43,1,86,58,52,113,91,88,30,37,0,5,8,0,104,92,4,3
28,109,253,773,131,493,129,352,1376,4164,109,3706,569,3638,2468,489,351,362,3146,552,4808,780,382,2102,62,2145,3818,767,1751,333,1057,192,10504,125,114,179,190,1338,2554,1496,3
2,24,3,9,2,15,24,6,33,919,24,33,464,7,7,35,44,40,10,51,169,10,3,115,2,119,144,61,37,106,11,0,785,732,21,38,82,50,241,29,1
3,14,2,25,9,18,14,6,27,205,14,165,49,133,74,44,40,30,237,74,177,10,3,83,3,111,153,46,62,96,56,51,615,110,11,17,71,56,85,10,1
2,15,3,13,2,35,15,6,9,2165,15,70,878,24,80,250,30,29,611,259,198,8,3,80,2,110,178,45,61,95,31,0,451,778,12,18,201,21,439,8,2
4,19,2,10,6,40,19,6,42,1533,19,170,146,259,71,186,77,39,146,166,449,8,24,137,4,226,698,152,83,105,109,0,152,225,18,26,293,81,282,172,4
2,15,1,42,3,2,1,3,1,1023,15,46,218,0,1,140,66,7,36,185,468,2,0,11,2,53,81,48,50,2,44,0,288,252,5,1,111,20,289,7,1
7,64,99,66,97,1575,64,6,74,166604,64,2176,9727,1116,1865,2010,129,788,17013,1998,811,108,36,453,7,640,407,457,1865,236,81,848,8399,592,73,82,409,117,3985,120,0
0,8,2,4,1,9,8,6,3,16,8,19,4,5,6,9,15,21,3,19,33,10,3,29,0,32,55,2,24,90,1,0,592,0,5,8,0,11,29,4,1
4,13,3,24,12,16,13,6,35,249,13,59,31,158,83,45,46,36,115,76,127,8,5,88,4,119,179,58,65,95,71,74,29,13,12,15,148,54,83,22,4
3,13,3,6,2,9,13,6,11,13143,13,38,13,21,27,27,24,31,4998,38,78,8,3,6909,3,6697,146,6657,29,6745,1,0,37,0,10,16,3,13,56,67,3
6,38,17,44,5,706,38,144,39,135622,38,814,23742,91,810,19830,53,274,1254,19821,364,39,20,279,6,276,388,119,792,140,17,1,4695,779,40,42,203,72,2093,132,2
11,26,4,69,15,36,26,15,114,3534,26,204,588,255,250,454,127,61,356,481,1067,8,29,171,12,274,574,202,158,112,198,52,256,581,33,37,408,153,549,87,4
10,176,212,517,85,964,190,52449,1053,39796,176,3033,8167,2428,2514,5112,484,439,137307,5156,10882,471,219,1683,27,1867,2211,896,1904,373,700,318,65043,8424,186,287,436,971,4673,1926,3
15,52,23,118,23,93,52,117,303,20602,52,413,1541,525,623,1583,144,136,514,1612,5446,13,52,716,16,327,974,198,354,149,175,188,1863,5795,95,74,338,243,1864,156,4
5,12,6,29,7,19,12,40,28,640,12,81,96,83,81,93,60,29,68,105,283,12,9,123,5,170,202,99,74,95,92,29,158,87,9,14,312,47,212,30,0
3,9,2,3,3,8,9,6,8,60,9,20,12,5,10,15,18,23,4,29,50,8,5,35,3,55,51,25,26,91,21,0,18,0,6,10,41,21,36,3,2
14,92,9,53,3,91,92,6,197,77807,92,410,6799,217,478,4995,273,285,21336,5002,66330,32,72,1447,13,470,714,290,222,182,103,0,2187,4058,97,140,327,238,2854,283,0
29,89,157,271,38,556,99,301,385,2553,89,1767,291,731,584,291,226,333,589,303,2148,677,338,1449,49,1494,2952,501,1111,282,148,155,10417,171,94,137,322,316,1599,1618,3
2,11,2,16,2,15,11,6,5,2537,11,86,783,17,16,287,92,31,9,284,10001,8,3,125,2,135,258,65,44,93,43,0,294,1068,9,11,284,31,478,52,2
31,113,187,307,77,688,124,358,488,5753,113,2344,804,1067,850,747,294,418,782,767,2403,790,371,1716,72,1711,3279,561,1350,323,156,217,10085,179,138,174,270,362,1815,1289,3
3,11,2,9,3,20,11,6,8,1006,11,52,251,14,28,101,28,26,13,100,245,8,4,79,3,101,175,48,43,94,28,0,61,469,8,14,136,17,92,8,2
0,29,7,25,6,29,28,34,106,210,29,72,12,158,152,30,36,50,195,48,113,20,29,141,0,127,944,61,83,137,57,0,95,0,27,39,11,96,41,45,4
3,12,2,5,2,10,12,7,6,416,12,25,32,10,17,36,34,27,96,54,176,8,3,44,3,47,148,5,30,94,4,0,28,1,9,12,4,21,281,11,3
3,18,2,33,5,31,20,6,20,283,18,185,22,15,26,40,37,40,18,48,123,8,4,171,5,196,240,78,80,100,34,0,55,16,15,27,168,33,69,50,0
29,85,188,425,73,375,95,301,691,3088,85,1524,391,1933,1305,329,241,300,1650,358,2714,660,146,1422,48,1559,2895,565,1147,279,551,215,9929,184,92,128,309,723,1603,1656,3
3,26,2,4,3,10,26,6,10667,6099,26,47,64,12,53,69,60,60,61,21347,96304,10,24,452,3,92,209,26,49,108,7,0,614,16,32,32,6,66,147,29524,1
3,9,2,3,3,8,9,6,8,61,9,20,12,5,10,15,18,23,4,29,50,8,5,38,3,58,51,28,26,91,24,0,18,0,6,10,41,21,36,3,2
4,12,3,14,4,15,12,6,12,408,12,62,83,22,27,84,51,32,18,91,214,8,6,109,4,108,202,45,47,98,23,0,63,68,14,14,154,30,133,18,0
16,42,137,65,12,1164,42,6,73,391709,42,1791,70660,342,1505,63843,60,735,1971,63825,780,193,21,504,26,822,297,625,1402,269,152,46,6258,290,45,45,157,110,3360,103,4
3,14,2,25,9,18,14,6,27,199,14,160,44,133,74,42,40,30,238,71,175,10,3,86,3,111,160,46,62,96,56,51,612,111,11,17,71,56,82,11,1
2,16,1,42,3,2,3,3,1,1403,16,46,242,0,1,179,621,15,43,228,1643,2,0,20,2,60,91,48,50,4,45,0,314,360,7,3,116,20,1409,5,2
3,9,50,52,5,112,11,99,17,401,9,169,71,85,24,67,83,29,11,87,285,215,22,379,5,379,583,96,235,119,12,0,226,42,6,12,23,71,212,43,3
2,9,2,15,2,14,9,6,7,1360,9,58,536,12,14,94,40,23,6,103,244,8,3,78,2,125,119,65,41,91,49,0,231,831,6,10,190,24,299,12,2
2,9,2,7,2,14,9,6,7,294,9,30,34,7,6,39,27,23,5,51,128,8,3,71,2,103,124,51,33,91,41,0,33,47,6,10,118,20,64,14,2
3,9,2,3,3,8,9,6,12,59,9,22,12,5,14,15,18,23,6,29,48,8,7,39,3,58,54,28,28,91,24,0,18,0,6,10,41,25,38,3,2
9,32,6,37,2,502,32,6,33,7856,32,557,1753,86,516,447,44,223,298,440,545,32,10,225,11,271,363,115,557,120,67,0,1768,301,34,33,262,26,732,96,3
3,9,2,6,2,8,9,6,5,1688,9,23,9,8,7,16,26,23,1475,31,85,8,3,39,3,89,116,55,26,91,54,0,17,9,6,9,91,15,49,62,4
2,14,3,13,2,35,14,6,9,1155,14,70,468,24,80,55,33,28,22,66,187,8,3,80,2,110,184,48,61,96,32,0,255,766,11,17,238,25,247,10,2
9,38,236,356,97,88,39,143,650,8483,38,867,3298,2521,1573,2550,178,174,3509,2403,2340,156,73,482,21,766,2096,533,848,188,780,881,575,320,44,50,324,791,1127,198,4
5,41,21,45,4,782,41,150,22,140575,41,902,23900,95,915,19745,53,290,1628,19735,916,40,13,303,5,298,403,140,874,148,19,1,6700,1122,43,47,207,48,3141,81,2
3,8,2,3,2,8,8,6,4,18,8,18,3,5,6,9,17,21,3,22,39,8,3,29,3,32,93,2,23,90,1,0,16,0,5,8,0,11,32,7,3
4,16,4,33,9,680,16,78,1302,16214,16,737,2680,123,1364,1729,72,46,123,1722,3170,15,9,229,4,214,728,156,743,104,148,30,1997,3792,14,22,355,1932,1399,147,4
0,32,24,36,5,20,32,9,92,635,32,115,126,290,170,87,44,187,163,91,343,15,26,121,0,140,236,61,97,122,53,30,95,2,33,38,22,88,116,32,3
0,20,7,58,12,387,24,9,72,227,20,570,65,243,502,62,77,49,204,78,227,16,17,162,6,153,245,46,479,102,56,30,1461,0,17,31,27,125,277,357,3
3,18,2,7,3,16,18,17,417,732,18,60,58,43,50,71,45,43,143,103,561,8,18,156,3,184,294,92,52,128,65,0,59,56,19,24,186,45,107,63,3
3,10,2,5,3,10,10,6,10,115,10,24,16,6,14,24,25,24,9,34,62,10,6,50,3,67,63,37,31,92,30,0,597,1,7,12,15,30,48,9,2
5,40,21,42,4,748,40,42,22,138471,40,854,23697,96,839,19420,55,283,1633,19413,899,40,13,324,5,295,425,137,835,146,19,1,6760,1143,42,46,203,48,3057,179,2
0,8,2,4,1,9,8,6,3,16,8,19,4,5,6,9,15,21,3,19,33,10,3,29,0,32,55,2,24,90,1,0,592,0,5,8,0,11,29,4,1
3,10,2,16,2,15,10,6,75,2547,10,80,1005,35,37,388,125,56,19,428,1122,10,3,172,3,108,259,39,44,92,29,0,712,884,36,10,170,81,422,17,1
3,10,2,5,3,10,10,6,12,192,10,26,18,6,17,25,28,24,6,36,72,10,7,58,3,57,86,27,32,92,20,0,599,1,7,12,30,33,52,11,2
3,9,2,3,3,8,9,6,8,59,9,20,12,5,10,15,18,23,4,29,47,8,5,37,3,58,52,28,26,91,24,0,18,0,6,10,41,21,36,3,2
0,8,2,4,1,9,8,6,3,16,8,19,4,5,6,9,15,21,3,19,32,10,3,29,0,32,56,2,24,90,1,0,592,0,5,8,0,11,29,5,1
5,23,3,22,3,18,23,6,51,330,23,64,38,26,52,46,43,46,28,53,150,8,11,140,6,162,196,99,63,105,46,0,41,22,25,36,214,63,93,16,0
5,31,4,17,4,15,31,6,65,652,31,77,61,43,66,74,57,58,52,80,262,8,21,183,5,200,258,121,64,121,52,0,57,73,35,49,237,65,116,49,0
9,11,3,20,9,15,11,6,35,445,11,58,36,80,59,44,37,26,781,57,153,8,14,98,10,131,344,72,61,96,75,54,34,42,8,13,145,40,88,43,4
2,12,2,4,2,10,12,6,13,73,12,22,23,5,9,30,31,28,16,43,118,10,19,46,2,44,134,5,27,94,1,0,597,2,11,13,1,26,59,3,1
0,8,3,4,1,9,8,9,8,100,8,33,31,7,9,28,28,21,4,42,127,14,15,42,1,43,26,9,27,91,2,0,28,0,5,8,0,17,59,4,3
8,28,75,107,37,25,28,28,202,694,28,269,111,774,477,188,80,51,770,153,738,8,23,153,8,227,338,163,272,118,192,367,109,20,25,44,177,263,186,55,4
3,12,2,5,3,10,12,6,15,127,12,25,19,6,16,25,28,26,6,37,75,10,7,60,3,72,90,41,32,95,28,0,605,1,9,16,44,35,53,35,2
3,9,2,3,3,8,9,6,12,59,9,22,12,5,14,15,20,23,6,29,51,8,7,36,3,58,55,28,28,91,24,0,18,0,6,10,41,25,42,3,2
2,13,3,9,2,15,13,6,5,1239,13,37,527,11,11,89,26,27,5,102,189,8,3,94,2,91,177,31,37,95,16,0,225,795,10,16,78,17,257,150,2
3,18,2,21,3,25,18,6,11,363,18,65,45,10,53,61,57,36,174,70,204,8,7,110,3,117,186,40,59,102,18,0,54,42,15,22,109,27,103,22,0
3,34,37,462,18,98,34,91,154,754,34,219,158,462,346,91,59,193,236,106,269,64,62,144,4,149,288,50,636,116,98,143,317,0,35,40,18,158,177,103,3
9,16,5,26,9,18,16,15,44,1029,16,80,172,86,66,144,91,33,58,153,399,8,4,129,11,201,294,123,70,99,104,30,82,160,13,21,378,53,240,62,4
26,69,127,857,91,8670,72,336,721,6147,69,10255,146,1236,10760,136,98,253,2102,226,2102,521,20218,829,32,889,4139,343,9925,225,221,64,18685,379,63,102,145,571,1706,429,3
0,8,31,39,5,10,8,9,76,126,8,120,46,268,181,40,34,21,166,56,321,14,16,32,2,81,87,48,95,91,70,30,32,0,5,8,0,86,230,1,3
4,10,2,11,3,15,10,6,20,254,10,38,34,7,16,39,29,24,9,60,117,10,8,79,4,110,161,59,44,92,46,0,198,16,7,12,147,32,59,22,4
10,34,47,120,15,67,35,59,151,10331,34,339,1611,458,328,1341,245,78,424,1294,3371,113,19,429,15,565,1607,341,272,200,244,34,821,2268,40,49,896,212,1986,184,3
0,71,40,597,41,6339,73,21,699,2444,71,7386,489,1346,7201,384,277,245,3668,408,1706,83,16104,425,3,405,912,164,7032,150,398,60,13470,79,72,95,40,897,775,2063,3
28,93,166,377,43,794,113,301,380,2755,93,3467,299,688,677,307,280,402,536,314,2817,677,341,1798,58,1844,3162,595,1473,287,134,125,10725,168,101,154,370,304,1726,1824,3
29,84,189,430,74,375,94,301,701,3096,84,1533,399,1969,1329,328,234,296,1682,358,2833,660,146,1423,48,1557,2896,567,1154,277,564,215,9932,181,91,127,309,735,1630,1654,3
3,25,4,9,2,14,25,34,18,472,25,27,60,69,31,36,28,177,10,40,78,37,10,1140,3,1135,295,14,40,1154,9,0,99,0,26,26,21,19,100,30,2
11,28,21,68,17,49,28,87,153,1326,28,205,102,366,353,129,51,64,320,140,393,14,23,179,12,240,602,164,194,133,149,125,364,119,34,41,226,145,231,117,4
5,26,6,19,6,12,26,6,41,387,26,43,64,162,72,36,23,178,62,41,88,32,10,76,5,88,199,18,54,109,34,24,57,0,27,28,18,42,278,49,4
3,9,2,3,3,8,9,6,12,77,9,22,12,5,14,15,20,23,6,29,56,8,7,37,3,65,58,35,28,91,31,0,18,0,6,10,61,25,42,3,2
43,95,84,253,29,1863,101,1074,219,243940,95,2440,39951,827,2305,28001,140,668,31560,27982,2020,375,67,1260,66,1134,2714,462,2273,8348,139,192,254813,513,105,147,80,2672,8214,605,3
3,26,2,4,3,10,26,6,14640,6288,26,40,61,12,39,69,58,56,61,29321,93135,10,17,455,3,91,207,25,42,108,6,0,612,16,28,32,6,59,126,30635,1
15,72,28,142,41,78,72,55,291,10105,72,437,2363,1003,678,1341,147,156,1160,1338,2433,8,47,489,22,413,1181,261,338,176,299,450,784,1536,93,108,281,335,1061,201,4
29,84,191,440,76,375,94,301,737,2941,84,1545,411,2044,1380,332,248,296,1749,363,2769,660,146,1440,48,1560,2900,569,1168,279,590,215,9933,174,91,127,309,769,1629,1721,3
3,9,2,3,3,8,9,6,12,57,9,22,12,5,14,15,18,23,6,29,54,8,7,37,3,58,55,28,28,91,24,0,18,0,6,10,41,25,38,3,2
2,11,2,16,2,14,11,6,5,137,11,38,21,7,15,31,31,30,4,43,105,8,3,80,2,94,273,22,42,93,18,0,26,13,8,11,101,17,62,27,2
0,12,2,8,2,9,12,6,20,23,12,25,9,35,28,12,18,26,31,25,42,8,5,42,0,45,59,11,30,95,11,0,19,0,10,15,3,23,29,1,3
3,26,2,4,3,10,26,6,14617,5852,26,40,64,12,39,69,60,60,61,29275,92418,10,17,437,3,91,202,25,42,108,6,0,615,16,32,32,6,59,123,30512,1
10,32,5,28,4,20,32,6,29,3227,32,107,597,87,48,506,100,190,18,482,786,32,10,177,14,255,416,136,69,119,91,0,140,315,33,37,398,30,384,109,3
0,8,41,49,5,10,8,9,94,145,8,132,51,338,231,40,32,21,207,55,345,14,15,44,1,87,59,53,115,91,90,30,37,0,5,8,0,106,94,4,3
1,54,25,115,22,30,55,15,476,1331,54,338,268,784,506,207,110,225,768,205,745,37,90,284,3,245,314,102,212,139,230,30,722,20,57,72,41,328,262,1140,3
2,11,2,15,2,14,11,6,7,9958,11,50,1312,11,14,901,48,27,8,918,3984,8,3,85,2,109,108,46,41,95,27,0,858,3394,8,14,95,22,1350,21,1
13,95,21,80,21,159,95,104,267,76484,95,443,12157,351,555,9491,154,729,2088,9477,1176,89,65,761,23,691,1119,513,353,400,59,75,5798,649,136,150,288,181,3044,142,4
0,17,10,45,2,36,17,270,68,440,17,96,36,78,151,45,40,34,71,66,248,72,46,148,0,159,265,82,106,112,44,0,982,8,15,24,82,114,78,20,3
3,19,2,8,3,16,19,6,28,32173,19,63,6601,16,18,4049,74,38,222,4063,8146,10,7,156,3,144,304,81,42,101,43,0,1983,9328,19,27,253,84,2765,74,2
6,35,7,36,5,591,35,32,46,18834,35,660,4233,213,650,671,46,263,1160,656,255,111,13,190,6,203,271,58,658,118,15,6,3388,817,38,36,111,70,1834,70,2
5,41,22,114,34,632,41,6,171,25509,41,838,4354,796,1050,3647,77,276,894,3655,575,34,14,213,5,251,298,102,816,124,202,180,2306,39,49,47,75,231,545,514,1
11,79,37,145,9,1133,80,54,248,97597,79,1371,16199,319,1282,13968,111,494,825,13972,709,220,96,591,12,613,609,323,1400,231,51,24,3788,161,97,116,267,373,1372,245,4
3,9,2,3,3,8,9,6,12,61,9,22,12,5,14,15,20,23,6,29,51,8,7,36,3,58,55,28,28,91,24,0,18,0,6,10,41,25,42,3,2
10,65,25,71,3,1145,65,6,41,61018,65,1345,16955,116,1212,10800,200,294,1831,10771,5006,32,16,812,13,456,457,276,1258,148,141,0,5585,10898,67,88,570,71,5012,367,0
2,12,3,9,2,16,12,6,5,697,12,73,204,9,8,66,36,32,48,92,270,8,3,81,2,122,147,62,38,94,40,0,48,409,10,16,121,25,94,11,1
5,30,5,20,2,18,30,6,23,1451,30,69,225,79,33,182,64,185,15,176,363,32,10,158,6,181,399,75,56,113,48,0,107,154,31,34,167,34,222,59,3
29,89,158,280,42,561,99,301,393,2587,89,1793,293,818,624,295,237,342,657,302,2196,677,335,1449,49,1500,2941,506,1127,283,163,185,10423,160,94,137,326,328,1663,1771,3
4,35,16,36,2,705,35,6,33,184650,35,788,31831,93,746,27990,47,261,1216,27981,257,32,10,237,4,259,274,106,780,134,15,0,3738,758,38,38,131,24,2003,24,2
2,15,3,13,2,35,15,6,9,2136,15,70,863,24,80,250,34,29,609,261,191,8,3,80,2,110,181,45,61,95,31,0,447,766,12,18,201,25,442,9,2
0,8,2,4,1,9,8,6,3,15,8,19,3,5,6,9,15,21,3,19,30,10,3,29,0,32,56,2,24,90,1,0,591,0,5,8,0,11,28,4,1
2,9,3,7,2,10,9,6,3,3098,9,27,1236,5,8,633,51,23,1777,654,1681,10,3,48,2,41,136,5,30,91,1,0,1200,0,6,9,0,25,709,14,1
3,9,2,3,3,8,9,6,12,62,9,22,13,5,14,15,18,23,6,29,54,8,7,37,3,58,55,28,28,91,24,0,19,0,6,10,41,25,39,3,2
2,9,2,3,2,8,9,6,5,67,9,18,3,5,6,10,19,23,4,24,43,8,3,33,2,64,75,34,23,89,32,0,16,0,6,10,85,16,34,10,2
3,10,2,16,2,15,10,6,75,2608,10,80,1030,35,37,398,124,56,19,438,1158,10,3,173,3,108,241,39,44,92,29,0,722,891,36,10,170,81,430,19,1
4,23,2,20,3,60,23,15,12,1883,23,241,550,89,171,465,331,74,1233,583,2550,10,4,150,4,138,214,72,94,105,6,0,876,188,31,34,72,149,1009,31,3
6,32,7,48,10,576,32,32,55,18239,32,660,4122,278,668,623,59,243,1196,609,306,91,16,167,6,185,269,47,657,113,28,51,3916,822,34,33,54,81,1892,72,2
3,14,2,25,9,18,14,6,27,201,14,160,46,133,74,42,38,30,238,71,175,10,3,86,3,111,161,46,62,96,56,51,614,111,11,17,71,56,80,10,1
3,9,2,3,3,8,9,6,12,61,9,22,12,5,14,15,18,23,6,29,52,8,7,36,3,58,55,28,28,91,24,0,18,0,6,10,41,25,38,3,2
15,56,53,70,9,131,58,215,174,845,56,255,306,112,141,123,105,110,127,132,781,220,92,553,15,558,2718,229,309,174,16,0,940,528,60,96,56,143,219,75,3
3,9,2,3,3,8,9,6,6,93,9,19,29,5,8,27,30,23,9,46,103,8,4,46,3,35,168,5,25,91,1,0,22,0,6,10,1,29,63,3,1
0,1,0,18,1,657,2,0,9,1,1,668,0,3,653,2,0,11,1,1,0,0,0,26,1,27,16,5,678,0,0,0,1032,0,0,2,20,0,1,99,3
2,11,2,16,2,14,11,6,5,136,11,38,20,7,15,31,30,30,4,43,98,8,3,81,2,94,262,22,42,93,18,0,26,13,8,11,109,17,59,27,2
10,176,213,524,86,973,190,65791,1062,39560,176,3073,8090,2473,2583,5066,479,439,136526,5110,10955,470,220,1715,27,1868,2319,896,1925,374,713,318,78409,8463,186,287,408,985,4616,1930,3
2,15,1,42,3,2,1,3,1,1003,15,46,212,0,1,146,77,7,39,197,455,2,0,17,2,54,82,48,50,2,45,0,285,248,5,1,115,20,299,8,1
3,13,2,9,3,16,13,6,8,227,13,47,88,6,26,69,51,33,18,84,180,10,4,80,3,78,170,18,40,95,5,0,632,24,14,15,17,75,129,19,1
3,9,2,3,3,8,9,6,8,57,9,20,12,5,10,15,18,23,4,29,49,8,5,36,3,58,51,28,26,91,24,0,18,0,6,10,41,21,36,3,2
5,34,21,41,4,648,34,34,22,122450,34,742,20875,87,707,16827,64,273,1591,16817,817,39,13,334,5,271,877,118,729,135,19,1,7879,1127,36,35,218,38,3061,86,2
3,17,2,21,3,25,17,6,11,388,17,65,47,10,53,61,56,32,174,70,213,8,7,106,3,114,191,40,59,101,18,0,62,46,14,21,100,27,103,22,0
3,17,2,21,3,25,17,6,11,1029,17,65,42,10,53,58,56,32,174,67,194,8,7,116,3,114,347,40,59,101,18,0,52,34,14,21,107,27,98,24,0
0,1,0,20,1,730,2,0,10,1,1,742,0,3,726,2,0,12,1,1,0,0,0,26,1,27,16,5,753,0,0,0,1147,0,0,2,22,0,1,108,3
3,11,2,15,3,14,11,6,11,2625,11,43,1618,7,18,835,34,25,4,841,128,8,5,79,3,120,193,54,44,93,41,0,27,24,8,13,218,21,68,210,4
6,21,2,1965,4,41,21,586,34,10147,21,81,1002,18,23,546,30,47,11817,555,1664,20,30,5241,6,273,5362,120,2021,145,21,0,1445,2769,8,28,70,56,745,33,4
6,48,9,43,5,501,48,8,80,6265,48,608,1143,128,573,543,97,254,351,524,418,32,31,317,6,274,314,117,585,139,19,0,1419,92,58,63,117,79,520,72,0
3,27,5,13,2,29,27,6,20,699,27,57,143,78,59,90,43,182,18,92,181,32,10,111,3,132,253,43,59,107,27,0,115,16,29,30,76,24,148,27,3
3,12,2,16,3,14,12,6,12,9144,12,56,298,11,17,234,51,26,7851,247,417,8,4,97,3,105,165,43,44,94,21,0,112,301,9,15,148,32,241,17,2
5,10,74,74,6,159,13,172,37,37,10,220,3,116,53,9,19,32,13,29,191,329,36,452,8,507,663,123,339,139,2,0,360,0,7,15,5,83,1028,45,3
3,12,2,5,3,10,12,6,17,86,12,26,17,6,18,25,28,26,6,38,72,10,8,53,3,63,100,33,33,94,20,0,597,1,9,16,17,37,52,14,2
6,37,7,48,9,500,37,6,39,18960,37,587,4196,180,567,709,90,253,1234,691,545,32,13,449,6,275,257,123,577,131,69,45,3141,1100,62,41,134,43,1922,173,0
6,34,7,47,10,575,34,32,55,17701,34,659,4071,278,667,600,58,255,1191,585,304,91,19,173,6,190,268,47,655,115,28,51,3827,799,36,35,54,81,1794,47,2
3,9,2,16,3,14,9,6,10,1336,9,60,540,12,19,90,42,23,10,107,250,8,5,81,3,104,114,44,45,91,28,0,229,819,6,10,227,32,296,14,2
7,40,12,37,12,19,40,6,83,1268,40,125,190,284,152,142,95,204,198,143,461,32,17,178,7,193,382,72,97,122,70,82,125,96,44,46,123,84,295,98,2
0,10,2,3,1,9,10,6,7,19,10,19,6,7,8,15,18,26,6,23,48,8,3,35,0,38,58,5,23,92,1,0,18,0,8,11,1,12,29,3,4
2,13,3,9,2,15,13,6,5,1248,13,37,533,11,11,88,26,27,5,101,190,8,3,94,2,91,173,32,37,95,16,0,226,796,10,16,78,17,258,150,2
7,162,205,484,77,973,176,247,997,38912,162,2915,7859,2160,2424,4986,462,409,136840,5003,11111,464,234,1696,25,1793,2187,855,1884,356,606,318,12713,8600,170,269,437,933,4388,2438,3
0,0,1,12,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,17,0,2
3,10,2,3,2,8,10,6,5,40,10,22,15,5,10,17,23,23,13,33,49,8,3,33,3,36,30,0,23,90,1,0,18,0,7,10,0,19,42,0,3
3,11,10,55,15,11,11,6,97,68,11,125,34,399,251,31,34,27,378,58,196,10,3,47,3,61,123,22,99,97,125,44,603,31,8,13,6,135,76,3,1
21,71,81,233,48,195,71,412,523,10023,71,767,3079,1221,1258,2151,193,257,1975,2199,1850,2708,100,487,38,777,2240,603,676,207,574,477,5782,561,78,99,837,484,1276,445,4
0,103,142,414,161,68,107,53,1014,7717,103,2123,564,4093,2272,458,227,214,2870,489,5046,42,187,753,9,868,598,567,855,201,733,883,6503,305,109,148,41,812,1445,1997,3
