getInstallerPackageName,_newselect,mprotect,getPackageInfo,CREATE_FOLDER_____,mkdir,pread64,munmap,statfs64,getActivityInfo,FS_ACCESS(READ)____,getApplicationInfo,rename,access,gettid,queryIntentServices,NETWORK_ACCESS____,stat64,open,lstat64,Class
0,0,55,1,2,2,1,3,0,0,9,0,0,3,21,0,0,11,26,3,0
0,0,290,3,5,5,6,148,0,1,764,1,2,44,489,0,10,72,878,25,3
0,0,139,3,3,3,226,118,1,0,10,0,0,215,29,0,0,243,240,3,1
0,0,500,8,10,14,130,144,1,4,66,1,1,44,64,0,0,73,123,9,3
0,4,2545,14,38,32,86,147,5,0,33,3,28,183,88,0,1,140,173,87,4
0,0,109,1,2,2,28,48,0,0,14,0,0,7,31,0,0,22,41,3,1
0,0,529,9,9,12,56,162,2,2,68,0,10,97,40,0,1,127,206,37,0
0,0,53,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,68,1,3,3,36,43,0,0,10,0,2,10,24,0,0,29,31,6,2
0,0,122,1,0,1,109,50,1,0,14,1,0,103,32,0,5,203,100,25,3
0,0,396,5,10,12,58,170,0,2,816,6,4,83,324,0,12,76,914,48,0
0,0,312,2,3,3,18,40,0,0,25,2,0,11,36,0,0,27,59,7,0
0,0,316,3,6,6,212,302,1,0,75,29,0,118,47,0,0,474,157,205,3
0,0,320,2,0,1,42,25,1,0,3173,1,0,38,37,0,0,60,3610,7925,3
1,7,765,17,7,9,437,341,3,6,40,9,15,266,71,0,4,341,312,27,4
0,6,1019,24,11,12,133,267,4,7,151,14,4,98,679,0,13,219,334,32,4
0,160,2975,13,29,49,149,502,10,1,744,21,29,387,390,0,33,316,1301,338,3
0,0,880,1,4,4,442,537,0,0,91,0,3,22,37,0,0,282,131,7,3
0,0,157,1,2,2,15,27,0,0,15,0,0,5,31,0,0,21,37,3,2
0,0,340,8,7,9,54,107,0,0,30,11,4,52,48,0,0,69,76,20,0
0,0,86,1,3,3,26,33,0,0,10,0,3,12,24,0,0,39,32,7,2
0,0,250,8,3,5,39,55,0,0,15,0,0,39,28,0,0,19,45,3,3
0,0,90,2,3,3,28,41,0,0,10,0,2,15,26,0,0,35,32,7,2
0,0,410,3,5,5,19,141,0,1,783,1,1,22,301,0,11,48,874,13,2
0,0,145,3,3,3,58,37,1,0,10,0,0,45,33,0,0,77,72,3,1
0,0,302,3,3,3,9,14,0,1,14,1,0,18,177,0,8,19,40,10,2
0,0,504,7,6,7,115,205,0,1,720,4,3,48,282,0,11,97,800,23,3
0,0,179,1,2,2,16,31,0,0,15,0,0,5,27,0,0,17,37,3,2
0,0,331,7,4,4,27,98,0,1,566,1,8,64,244,0,10,77,632,21,0
0,20,1680,28,7,10,53,101,1,0,54,7,8,103,79,0,1,106,151,15,4
0,0,56,1,3,3,24,28,0,0,8,0,2,10,23,0,0,23,27,6,2
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,92,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,10,371,7,4,4,21,43,0,2,19,5,2,34,197,1,9,37,49,13,4
0,0,2248,39,9,38,1183,518,29,0,322,1,11,791,177,0,0,811,1184,38,3
1,8,4048,10,24,28,82,247,7,1,223,1,12,172,126,0,1,334,673,170,4
0,0,269,3,3,3,23,37,0,0,18,1,0,18,144,0,8,32,47,10,2
0,0,321,2,3,3,18,40,0,0,25,2,0,11,36,0,0,27,59,7,0
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,54,1,3,3,19,23,0,0,9,0,1,8,23,0,0,27,28,5,2
3,21,548,41,13,14,77,160,12,1,54,13,13,126,198,0,11,94,144,40,4
0,0,154,3,12,21,8,34,0,0,17,1,4,29,36,0,0,33,49,8,4
2,15,911,21,7,7,750,556,3,18,50,26,95,577,87,4,3,968,652,129,4
0,0,253,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,135,3,3,3,48,29,1,0,10,0,0,37,29,0,0,69,62,3,1
0,0,363,3,6,6,79,401,0,4,1448,8,2,47,753,0,12,98,1725,23,0
0,0,303,4,6,8,52,69,1,1,19,1,0,52,196,0,8,54,78,11,3
0,0,175,2,2,2,31,45,0,0,35,0,0,9,33,0,0,25,61,3,2
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,269,3,6,6,15,58,0,1,541,1,2,46,258,0,12,70,607,13,2
0,0,227,1,3,3,6,25,0,0,10,0,13,13462,58,0,0,59,42,17,1
1,25,737,22,8,9,343,268,2,1,43,49,50,290,125,0,4,302,317,29,4
0,0,52,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,245,4,5,5,20,49,0,1,18,2,0,43,192,0,8,42,63,17,0
3,23,1198,36,16,17,639,493,3,13,69,28,46,533,273,9,13,638,699,77,4
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,205,2,3,3,48,61,0,0,14,0,0,6,26,0,0,15,48,3,3
0,0,419,3,5,5,17,126,0,1,712,1,1,22,286,0,11,48,797,13,2
1,26,1655,7,22,41,228,374,3,4,151,5,13,160,71,0,5,264,461,56,4
0,0,485,1,4,4,124,166,67,0,18,0,6,38,69,2,0,48,66,11,4
0,0,298,3,5,5,6,145,0,1,748,1,2,44,497,0,10,72,861,25,3
0,0,1554,3,7,9,43,157,2,0,123,1,11,39,40,0,0,93,265,38,3
0,0,156,1,2,2,15,27,0,0,15,0,0,5,27,0,0,21,37,3,2
7,103,2691,120,21,123,1792,1416,11,67,270,26,108,1446,280,2,18,1668,1772,167,4
0,0,433,3,5,5,19,126,0,1,766,1,1,22,288,0,10,46,850,13,2
0,0,760,25,2,3,528,449,1,0,69,24,26,566,134,0,25,860,469,317,3
0,0,198,2,3,3,18,40,0,0,25,2,0,11,32,0,0,27,59,7,0
0,0,53,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,16,0,0,1,0,5,0,0,660,0,0,9,11,0,0,0,683,0,3
0,0,267,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,288,1,3,3,1,332,0,0,548,0,2,63,242,0,1,66,678,6,1
0,0,74,1,2,2,36,43,0,0,8,0,0,7,24,0,0,18,23,3,2
0,0,93,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,197,1,2,2,31,47,0,0,16,0,0,5,36,0,6,28,38,3,1
1,6,1411,7,11,22,20,52,0,1,32,6,12,49,40,0,1,48,76,18,4
0,36,2692,2,10,11,319,186,1,6,93,0,32,235,87,0,11,345,317,40,4
1,2,573,15,4,5,16,87,1,1,74,8,0,36,193,0,9,64,160,23,4
0,0,184,1,3,3,22,50,0,0,14,0,0,14,27,0,0,34,44,4,2
0,0,206,2,4,4,19,54,0,0,16,1,0,30,46,0,0,38,68,10,0
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,53,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,255,1,2,2,43,63,0,0,15,0,0,5,31,0,0,31,44,3,2
0,0,145,2,3,3,4,5,0,0,10,1,0,6,27,0,0,17,30,3,3
1,49,1035,55,15,34,356,407,6,20,566,31,15,420,786,0,26,521,1015,72,4
0,0,87,0,2,2,45,48,0,0,2,5,0,1,15,0,1,20,50,0,1
0,0,292,3,5,5,6,147,0,1,784,1,2,44,497,0,10,72,898,25,3
0,0,26,1,0,1,2,9,0,0,9,1,0,8,21,0,0,17,27,15,3
0,0,231,1,3,3,5,12,0,0,10,0,8,14067,54,0,0,54,37,12,1
0,0,523,6,10,12,330,326,0,1,1028,7,7,116,311,0,11,144,1136,48,0
0,0,2885,11,28,47,577,567,10,0,375,17,25,715,300,0,38,753,1153,140,3
0,0,157,1,3,3,16,27,0,0,16,0,0,10,24,0,0,20,38,4,2
0,4,482,7,5,5,87,102,3,2,22,6,7,55,41,0,1,49,73,13,4
0,0,111,1,0,0,18,19,0,1,8,0,0,3,22,0,0,15,22,3,4
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,278,3,3,3,26,43,0,1,17,1,0,22,184,0,8,29,45,10,4
0,0,246,1,2,2,21,29,0,1,15,0,0,5,26,0,0,17,42,3,3
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,293,3,5,5,7,151,0,1,841,1,2,44,496,0,10,72,954,25,3
0,0,250,3,6,6,33,88,0,2,804,1,3,42,271,0,10,71,885,19,2
0,0,91,0,2,2,44,47,0,0,2,5,0,1,7,0,1,20,50,0,1
0,0,429,72,0,4,580,487,8,0,47,5,2,501,157,0,6,632,555,29,3
4,20,774,17,8,8,468,267,3,2,42,22,22,431,67,6,4,527,541,45,4
0,0,361,3,4,4,36,126,0,1,668,1,0,23,270,0,11,28,730,11,2
0,0,428,662,7,7,113,237,0,2,917,1,2,54,519,0,13,98,1028,23,2
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,406,3,6,6,17,112,0,1,709,1,7,39,273,0,11,72,794,20,2
2,13,534,26,5,8,433,292,1,0,55,26,35,496,112,3,4,525,653,27,4
0,0,54,1,0,0,17,18,0,0,8,0,0,3,21,0,0,15,22,3,0
2,27,693,14,5,5,76,123,2,6,42,7,7,76,200,0,11,82,105,33,4
0,0,269,3,6,6,15,58,0,1,493,1,2,46,249,0,11,70,558,13,2
0,0,464,3,5,5,29,196,0,2,952,1,1,22,314,0,10,55,1059,13,2
0,0,304,3,5,5,6,144,0,1,748,1,2,44,495,0,11,72,861,25,3
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,65,1,1,2,14,18,2,0,10,0,1,14,25,0,0,16,27,7,4
0,0,219,1,7,10,31,41,0,0,15,0,0,8,30,0,0,15,40,5,3
0,0,228,2,3,3,18,40,0,0,25,2,0,11,36,0,0,27,59,7,0
0,0,157,1,2,2,15,27,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,259,3,5,5,11,41,0,2,580,1,3,45,271,0,11,72,646,24,1
0,0,38,2,4,5,2,8,0,0,8,0,0,5,28,0,0,21,27,5,1
0,0,81,0,2,2,45,48,0,0,2,5,0,1,7,0,1,20,50,0,1
0,0,648,3,5,5,54,685,0,2,2109,1,2,89,2938,0,10,248,2455,106,1
0,0,745,1,6,8,21,570,1,0,64,3,1,19,64,0,0,74,147,17,3
0,0,182,1,2,2,16,31,0,0,15,0,0,5,27,0,0,17,37,3,2
0,0,36,1,0,0,1,2,0,0,8,0,0,3,21,0,0,11,22,3,0
0,0,310,2,3,3,18,40,0,0,25,2,0,11,36,0,0,27,59,7,0
0,0,57,1,3,3,24,28,0,0,8,0,3,12,23,0,1,25,28,7,2
0,0,246,1,2,2,43,61,0,0,15,0,0,5,27,0,0,31,44,3,2
0,0,50,1,0,0,241,18,1,0,8,0,0,163,21,0,0,203,134,3,0
1,11,660,11,9,24,207,215,2,3,51,19,12,154,67,4,3,235,282,22,4
1,5,675,15,7,7,273,254,2,48,32,12,12,194,228,2,9,246,351,49,4
0,0,100,1,2,2,16,22,0,0,14,0,0,5,22,0,0,15,34,3,2
0,0,623,4,7,10,52,144,2,0,77,3,9,426,210,0,26,151,222,101,3
0,0,100,1,0,0,3,15,0,0,17,0,0,16,30,0,0,22,43,23,3
0,0,372,3,4,4,36,126,0,1,772,1,0,23,270,0,11,28,837,11,2
0,0,633,8,10,12,353,361,0,1,1003,7,9,118,293,0,11,146,1108,50,0
0,0,229,1,2,8,31,106,0,0,16,12,0,5,62,0,20,17,56,3,1
0,0,364,320,8,27,80,175,0,0,16,0,0,432,75,0,0,558,41,22,4
0,0,89,1,3,3,26,33,0,0,10,0,3,12,24,0,0,33,32,7,2
0,0,310,1,2,2,160,180,0,0,14,0,0,5,30,0,0,35,41,3,1
0,0,478,10,13,13,262,393,1,1,627,1,16,85,368,0,10,117,846,29,4
0,0,313,6,6,6,43,113,0,0,18,9,6,78,212,0,8,66,76,28,0
0,0,442,8,0,12,3,123,10,0,98,16,2,48,80,0,1,50,232,40,3
0,0,126,1,2,2,17,25,0,0,14,0,0,7,29,0,0,18,34,3,2
2,5,519,17,5,5,324,228,1,2,23,15,7,202,49,2,1,268,259,14,4
0,0,90,2,3,3,28,41,0,0,10,0,2,15,26,0,0,35,32,7,2
0,0,218,3,4,4,35,82,0,0,15,1,2,40,50,0,0,62,55,12,0
0,160,2997,15,29,49,149,503,10,1,565,21,29,387,343,0,33,316,1120,338,3
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,2906,11,29,48,590,568,10,0,375,18,29,721,304,0,27,759,1168,146,3
0,7,411,6,6,8,48,138,0,3,37,11,6,74,220,0,8,65,115,28,0
0,0,253,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,324,4,3,4,24,42,0,1,19,1,0,22,182,0,9,30,58,10,3
0,0,149,1,3,3,1,6,0,0,35,0,0,6,28,0,0,33,59,4,1
0,0,251,3,6,8,28,44,0,2,16,0,0,5,23,0,0,21,45,3,3
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,360,3,3,3,9,13,0,1,13,1,0,18,177,0,8,19,37,10,2
0,0,771,13,9,12,25,173,2,0,120,6,13,95,78,0,1,179,373,94,1
0,0,213,1,3,3,6,25,0,0,10,0,13,13676,56,0,0,59,42,17,1
0,0,95,1,2,2,19,28,0,0,14,0,0,7,23,0,0,16,34,3,2
0,0,271,3,4,4,7,15,0,2,12,1,0,27,180,0,11,32,42,10,3
0,0,346,15,15,21,32,68,0,2,56,8,1,146,215,0,8,78,143,127,0
0,0,386,3,6,6,17,117,0,1,799,1,7,39,281,0,11,72,886,20,2
0,0,156,2,3,3,1,2,0,0,10,1,0,7,26,0,0,21,33,3,3
0,0,878,1,4,4,444,539,0,0,90,0,2,20,37,0,0,283,129,6,3
0,0,420,6,1,2,19,91,5,0,36,4,2,139,220,0,15,132,95,52,3
3,39,656,31,11,12,125,203,4,5,74,14,43,260,109,0,8,216,269,65,4
0,0,1095,8,10,12,48,130,3,1,121,3,11,92,206,0,8,125,303,46,3
0,0,223,2,4,4,15,38,0,0,15,3,0,18,34,0,0,32,48,7,0
0,0,391,3,8,8,70,204,0,2,676,1,2,50,1047,0,10,91,850,40,3
3,18,1957,26,17,23,276,277,5,5,165,14,39,325,340,0,12,254,459,71,4
0,22,291,5,4,6,29,101,0,1,29,9,6,44,53,0,0,43,87,17,0
0,0,174,1,2,2,16,31,0,0,15,0,0,5,31,0,0,17,37,3,2
0,0,382,3,6,6,17,117,0,1,814,1,7,39,273,0,11,72,902,20,2
0,0,59,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,214,2,3,3,18,40,0,0,25,2,0,11,36,0,0,27,59,7,0
0,0,41,1,0,0,1,2,0,0,8,0,0,3,21,0,0,11,22,3,0
0,0,864,3,5,5,15,111,0,1,700,1,1,22,278,0,10,39,774,13,2
0,0,62,1,3,3,30,37,0,0,10,0,2,10,24,0,0,30,31,6,2
0,0,387,3,6,6,18,126,0,1,847,1,5,35,286,0,12,62,934,18,2
1,5,2396,25,10,11,463,534,3,44,89,21,50,284,240,3,9,390,494,98,4
0,2,347,3,5,7,74,186,0,0,24,9,6,73,77,0,0,88,95,22,0
4,26,8446,21,12,13,119,130,6,1,76,15,18,165,102,0,3,173,289,42,4
0,0,159,3,3,3,28,48,0,0,20,0,0,8,26,0,0,17,43,4,2
0,0,156,1,2,2,15,27,0,0,15,0,0,5,27,0,0,21,37,3,2
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,224,1,3,3,6,13,0,0,10,0,9,14778,54,0,0,55,38,13,1
0,0,90,2,3,3,28,41,0,0,10,0,2,15,26,0,0,35,32,7,2
0,0,1486,27,10,15,235,339,3,0,72,8,7,151,73,0,1,212,278,19,3
0,0,878,3,5,5,19,120,0,1,735,1,1,22,281,0,10,38,818,13,2
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,200,1,3,3,51,44,1,0,22,0,0,27,40,0,0,59,65,3,2
0,0,201,13,4,4,129,125,1,0,16,1,10,128,51,0,0,155,160,16,4
0,0,254,7,4,4,13,38,0,2,20,1,1,30,189,0,10,44,62,13,3
0,0,173,1,2,2,16,32,0,0,15,0,0,5,27,0,0,17,37,3,2
0,0,426,11,10,12,70,187,0,2,609,12,4,88,306,0,11,90,702,43,0
0,0,159,2,3,3,28,48,0,0,20,0,0,8,26,0,0,17,43,4,2
0,0,120,1,2,2,49,65,0,0,14,0,0,7,23,0,0,24,41,3,2
0,0,475,5,11,13,34,156,0,1,572,6,3,88,453,0,11,102,718,216,0
0,0,664,4,6,12,56,114,7,1,103,2,9,91,209,0,8,112,287,39,3
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,330,1,4,5,6,55,1,0,64,0,0,12,31,0,0,52,139,14,1
0,0,80,1,3,3,37,41,0,0,8,0,0,6,23,0,0,20,25,4,2
0,0,154,2,3,3,1,2,0,0,10,1,0,7,26,0,0,17,33,3,3
0,0,407,3,6,6,17,117,0,1,783,1,7,39,289,0,11,72,869,20,2
0,0,56,1,3,3,24,28,0,0,8,0,2,10,23,0,0,29,27,6,2
0,0,380,3,9,9,34,244,0,2,1329,1,3,62,972,0,11,125,1557,34,3
0,0,58,1,3,3,1,3,0,0,10,0,0,8,21,0,0,18,26,3,3
0,0,124,1,2,2,41,51,0,0,14,0,0,7,23,0,0,20,33,3,2
0,0,98,1,0,0,19,7,1,0,9,0,0,19,22,0,0,32,35,3,1
0,0,131,1,3,3,34,47,0,0,14,0,0,34,28,0,0,22,44,4,1
0,0,371,5,1,2,72,102,5,0,37,4,2,179,221,0,16,184,133,54,3
0,0,339,6,10,15,11,80,0,1,667,3,2,47,293,0,11,64,743,27,0
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,84,584,8,7,10,55,220,2,1,1489,12,14,245,345,0,13,165,1695,151,0
0,0,147,1,3,3,1,21,0,0,50,0,0,6,45,0,0,31,77,4,1
0,0,58,1,3,3,1,3,0,0,10,0,0,8,21,0,0,18,26,3,3
0,0,300,3,5,5,6,149,0,1,748,1,2,44,496,0,10,72,861,25,3
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,205,3,5,5,15,51,0,1,570,1,2,41,254,0,10,58,632,16,3
0,0,270,3,6,6,15,58,0,1,507,1,2,46,256,0,11,70,572,13,2
0,0,288,1,3,3,28,44,0,0,57,0,0,8,35,0,0,27,93,9,4
0,0,392,3,8,10,144,181,1,0,70,1,2,77,246,1,10,74,153,15,4
0,0,243,1,3,3,29,39,0,0,15,0,0,75,56,0,0,81,44,3,1
0,0,70,1,3,3,31,35,0,0,9,0,1,8,24,0,0,27,28,5,2
2,11,349,15,1,1,183,117,2,0,41,16,10,250,55,2,2,252,310,29,4
0,0,166,1,0,1,109,50,1,0,14,1,0,103,36,0,5,203,100,25,3
0,0,87,0,2,2,44,48,0,0,2,5,0,1,7,0,1,20,50,0,1
0,0,376,1,5,5,108,68,1,2,15,0,4,63,25,0,0,76,76,8,4
0,0,52,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,1483,7,24,33,94,288,5,0,187,5,8,210,246,0,16,268,447,74,3
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,223,1,3,3,7,14,0,0,10,0,10,10755,56,0,0,56,39,14,1
0,4,901,7,8,11,154,197,0,2,22,3,3,26,49,1,1,51,52,18,4
1,15,2312,15,11,12,253,495,2,9,1256,75,17,211,1254,0,16,372,1570,77,4
0,159,3758,13,31,61,96,556,26,0,673,18,28,384,384,0,46,328,1370,348,3
0,0,416,7,4,4,73,72,1,0,26,0,0,30,32,0,0,64,73,4,4
0,0,226,3,5,5,8,53,0,0,15,5,3,39,49,0,0,40,58,16,0
0,0,117,1,0,0,4,27,3,0,12,0,0,25,27,0,2,25,30,21,3
0,0,218,1,4,4,14,32,0,0,18,0,0,15,22335,8,2,65,38,4,1
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,1,25,28,7,2
0,3,615,1,5,11,74,103,7,1,109,0,15,96,48,0,1,140,296,36,3
0,15,950,13,14,25,78,360,2,1,150,3,0,68,400,0,12,106,272,20,4
0,0,196,1,0,0,43,78,0,0,15,2,0,21,34,0,0,38,42,3,0
0,0,1497,70,0,3,70,101,1,1,70,2,0,112,184,0,8,50,131,21,3
0,0,396,3,6,6,19,126,0,1,690,1,7,39,270,0,11,72,781,20,2
0,0,264,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,394,3,6,6,17,116,0,1,763,1,7,39,281,0,11,72,849,20,2
0,0,238,3,3,3,21,44,0,1,19,1,0,28,197,0,8,47,57,10,2
0,0,392,3,6,6,17,132,0,1,707,1,7,39,274,0,11,72,792,20,2
3,26,1400,8,14,16,164,230,5,3,127,9,20,227,88,0,5,200,366,46,4
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,83,2,3,3,25,38,0,0,10,0,3,17,26,0,0,43,33,8,2
0,0,5595,20,19,30,367,360,8,2,9829,10,32,523,310,0,39,583,11006,23757,3
0,160,3140,12,28,58,134,595,30,0,800,19,28,374,409,0,42,301,1476,338,3
0,0,410,1,2,2,154,188,0,0,16,0,0,5,29,0,0,37,46,3,1
0,0,203,2,4,4,45,79,0,0,15,1,2,36,46,0,1,47,56,13,0
1,20,1345,22,11,20,402,294,3,0,423,20,41,1079,156,0,4,1441,892,88,4
0,0,323,1,2,2,159,211,0,0,16,0,0,5,33,0,0,45,54,3,1
5,61,2240,54,25,31,815,692,4,3,471,33,50,950,414,0,22,818,1485,98,4
0,0,209,1,3,3,6,25,0,0,10,0,13,14298,60,0,0,59,42,17,1
0,0,204,2,3,3,112,120,1,0,11,0,0,87,62,0,7,133,94,3,1
0,0,235,1,3,3,43,81,0,0,16,0,3,28,42,0,0,84,42,7,2
12,73,1133,33,22,28,436,484,2,12,88,20,72,431,287,0,15,471,505,98,4
0,0,333,1,2,2,159,211,0,0,26,0,0,5,33,0,0,45,66,3,1
0,0,101,1,2,2,24,38,0,0,14,0,0,7,24,0,0,20,33,3,3
0,0,977,6,5,13,223,255,4,0,765,5,2,297,255,0,24,385,1022,67,3
0,0,202,2,3,3,18,40,0,0,25,2,0,11,32,0,0,27,59,7,0
0,0,399,4,9,12,146,237,0,0,20,5,4,76,56,0,0,71,77,23,0
0,0,56,1,0,0,1,2,0,0,9,0,0,3,21,0,0,11,24,3,1
0,0,259,1,2,2,18,22,0,0,14,0,0,5,30,0,0,17,42,3,2
0,0,125,1,3,3,125,22,1,0,11,0,0,97,27,0,0,135,99,3,1
0,4,352,4,7,7,15,55,0,2,24,7,0,33,41,1,1,53,54,7,4
0,0,170,1,3,3,5,18,0,0,16,0,0,8,33,0,0,78,40,4,1
0,0,2902,11,29,48,564,567,10,0,375,18,29,701,296,0,26,735,1154,146,3
0,160,3607,12,32,60,416,616,10,0,423,19,36,897,316,0,56,668,1219,385,3
0,0,265,3,4,4,40,72,0,2,23,5,0,24,198,0,8,35,64,11,0
0,0,91,1,2,2,21,29,0,0,14,0,0,7,24,0,0,16,34,3,2
0,0,258,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
0,0,173,1,2,2,16,32,0,0,15,0,0,5,27,0,0,17,37,3,2
0,0,118,1,2,2,15,13,0,0,8,0,0,3,22,0,0,15,23,3,2
0,0,253,1,2,2,37,41,0,0,14,0,0,5,26,0,0,17,41,3,2
0,0,160,1,3,3,163,18,1,0,11,0,0,127,32,0,0,180,123,3,1
1,33,746,6,13,19,99,117,4,2,55,8,40,243,73,0,4,127,198,32,4
0,0,51,1,3,3,24,28,0,0,8,0,1,8,23,0,0,21,26,5,2
0,0,427,1,2,2,215,251,0,0,16,0,0,5,29,0,0,45,46,3,1
6,38,1453,40,13,14,335,333,6,3,82,30,44,434,102,2,5,385,444,71,4
0,0,147,1,4,4,26,36,0,0,14,0,0,9,27,1,0,23,36,4,4
1,19,742,15,8,17,434,422,7,0,73,5,18,587,78,2,5,470,716,28,4
0,0,131,1,2,2,13,53,0,0,15,0,0,27,41,0,0,44,37,3,1
0,0,383,3,11,11,35,159,0,2,600,1,8,68,291,0,42,69,671,34,3
0,0,203,1,10,25,19,27,0,0,21,0,0,39,34,0,0,29,73,5,3
0,0,86,0,2,2,45,48,0,0,2,5,0,1,15,0,0,20,50,0,2
0,0,68,1,3,3,36,43,0,0,10,0,2,10,24,0,0,29,31,6,2
0,160,2988,13,29,49,176,508,10,1,566,21,29,419,344,0,33,347,1141,338,3
0,0,87,0,2,2,45,48,0,0,2,5,0,1,11,0,1,20,50,0,2
0,0,328,6,4,4,27,104,0,1,579,1,8,58,254,0,10,71,645,21,0
0,0,415,3,5,5,19,137,0,1,727,1,1,22,282,0,11,48,818,13,2
3,109,727,56,16,20,3078,272,48,2,50,13,214,2799,78,0,5,3043,1979,236,4
0,0,544,3,5,5,19,137,0,1,839,1,1,22,294,0,11,48,932,13,2
2,9,734,19,10,10,280,449,1,2,1095,6,14,210,886,0,11,303,1530,62,4
0,0,88,1,3,3,20,28,0,0,9,0,1,8,25,0,0,21,28,5,2
0,0,94,1,3,3,26,33,0,0,10,0,3,12,24,0,0,39,32,7,2
0,160,2951,13,29,49,149,503,10,1,562,21,29,385,338,0,33,316,1117,338,3
0,0,273,4,5,5,37,73,0,0,18,2,1,40,190,0,8,39,74,18,0
0,0,54,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,232,1,3,3,44,83,0,0,16,0,3,30,39,0,0,86,42,7,2
0,159,3848,19,28,62,1031,752,30,0,492,18,31,1355,354,0,61,1314,1736,382,3
0,0,59,1,0,0,3,5,0,0,8,0,0,3,22,0,0,15,22,3,3
0,0,90,2,3,3,28,41,0,0,10,0,2,15,26,0,0,35,32,7,2
0,0,174,2,2,2,31,45,0,0,35,0,0,9,29,0,0,21,61,3,2
0,0,162,1,2,2,15,25,0,0,30,0,0,5,24,0,0,21,55,3,2
0,0,56,1,3,3,24,28,0,0,8,0,2,10,23,0,0,23,27,6,2
0,0,16,0,0,1,0,5,0,0,366,0,0,5,7,0,0,0,383,0,3
0,0,908,3,5,5,19,120,0,1,716,1,1,22,274,0,10,38,799,13,2
0,0,321,1,2,2,159,211,0,0,16,0,0,5,29,0,0,45,54,3,1
0,176,1091,25,1,10,77,424,1,5,182,40,15,220,415,0,10,258,383,38,3
0,0,55,1,3,3,24,28,0,0,8,0,3,12,23,0,0,25,28,7,2
0,0,205,1,4,4,32,23,1,0,16,0,0,33,28,0,0,48,72,3,2
0,0,626,15,7,8,86,230,2,0,1115,4,3,94,452,0,10,146,1279,29,4
0,0,218,4,3,3,228,72,1,0,24,4,10,464,201,0,21,329,200,75,3
0,0,178,2,2,2,31,45,0,0,35,0,0,9,37,0,0,21,61,3,2
0,0,90,2,3,3,28,41,0,0,10,0,2,15,26,0,0,41,32,7,2
0,0,359,4,3,3,45,105,0,3,607,1,0,20,267,0,11,30,678,10,3
0,0,272,1,2,2,18,22,0,0,14,0,0,5,26,0,0,17,42,3,2
2,17,1369,27,12,35,363,420,3,7,44,42,32,339,196,6,15,382,420,55,4
